Name,Price,Rating,Processor,RAM,OS,Display,Storage,Warranty
MSI Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,"₹84,990",N/A,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 TB HDD|256 GB SSD,2 Year Carry-in Warranty
Lenovo Thinkbook Convertible Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) TB14s ITL Yoga 2 in...,"₹99,999",4.6,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,35.56 cm (14 inch) Touchscreen Display,512 GB SSD,3 Years Onsite Warranty
APPLE 2022 MacBook Pro M2 - (8 GB/256 GB SSD/Mac OS Monterey) MNEP3HN/A,"₹1,19,990",4.5,Apple M2 Processor,8 GB Unified Memory RAM,Mac OS Operating System,33.78 cm (13.3 Inch) Display,256 GB SSD,1 Year Limited Warranty
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA...,"₹48,990",4.3,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,100.63 cm (39.62 cm) Display,512 GB SSD,1Year Onsite warranty
HP 15s (2023) Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) 15-fc0030AU Thin and Light ...,"₹50,990",4.4,AMD Ryzen 5 Quad Core Processor,16 GB LPDDR5 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,512 GB SSD,1 Year Onsite Warranty
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 3511 Thin a...,"₹61,999",3.8,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,512 GB SSD,1 Year Onsite Warranty
MSI Prestige 14 Intel EVO Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) Prestige 14Evo A11M-62...,"₹64,990",4.6,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,64 bit Windows 10 Operating System,35.56 cm (14 inch) DisplayPCI-e Gen4 SSD?SHIFT?Matrix Display (Extend)?Cooler Boost 3?Thunderbolt 4?Finger Print Security?True Color 2.0?Hi-Res Audio?Nahimic 3? 4-Sided Thin bezel?MSI Center?Silky Smooth Touchpad?Military-Grade Durability,512 GB SSD,1 Year On-Site Warranty
HP 15s (2023) Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0028AU Thin and Light L...,"₹45,350",4.4,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,512 GB SSD,1 Year Onsite Warranty
HP OMEN Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) 16...,"₹1,02,990",N/A,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,40.89 cm (16.1 Inch) Display,512 GB SSD,1 Year Onsite Warranty
ASUS Zenbook 14 OLED (2023) Touchscreen Intel EVO P-Series Core i5 13th Gen - (16 GB/512 GB SSD/Window...,"₹98,109",N/A,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,35.56 cm (14 Inch) Touchscreen Display,512 GB SSD,1 Year Onsite Warranty
DELL Inspiron Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 14 2-in-1 2 in ...,"₹78,061",N/A,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,35.56 cm (14 Inch) Touchscreen Display,512 GB SSD,
HP 15s Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq2671TU Thin and Light Laptop,"₹41,299",4.1,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,512 GB SSD,1 Year Onsite Warranty
DELL Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5320 Thin and Light Laptop,"₹82,990",4.1,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,33.78 cm (13.3 Inch) Display,512 GB SSD,
HP Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s- fr4000TU Thin and Light Laptop,"₹49,990",4.3,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,512 GB SSD,1 Year Onsite Warranty
HP (2023) Intel 12th Gen N305 Core i3 - (8 GB/512 GB SSD/Windows 11 Home) 14-Ep0068TU Thin and Light L...,"₹41,990",N/A,Intel Core i3 Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,35.56 cm (14 Inch) Display,512 GB SSD,1 Year Onsite Warranty
DELL Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3420 Thin and Light Laptop,"₹44,800",4.3,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,35.56 cm (14 Inch) Display,512 GB SSD,
DELL Athlon Dual Core 3050U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light Laptop,"₹47,852",N/A,AMD Athlon Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,256 GB SSD,1 Year Onsite Warranty
HP Chromebook x360 Intel Celeron Quad Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0504TU Chromebo...,"₹19,990",3.7,Intel Celeron Quad Core Processor,4 GB LPDDR4 RAM,64 bit Chrome Operating System,35.56 cm (14 Inch) Touchscreen Display,,1 Year Onsite warranty
HP Victus Gaming Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹53,990",4.2,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,512 GB SSD,1 Year Onsite Warranty
ASUS Vivobook Go 15 OLED (2023) Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK...,"₹50,990",4.5,AMD Ryzen 5 Quad Core Processor,8 GB LPDDR5 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,512 GB SSD,1 Year Onsite Warranty
DELL Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light...,"₹42,999",4.2,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 TB HDD|256 GB SSD,1 Year Onsite Warranty
ASUS Ryzen 5 Quad Core - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-LK541WS Notebook,"₹54,990",N/A,AMD Ryzen 5 Quad Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 inch) Display,512 GB SSD,1 Year Domestic Warranty
MSI Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) P...,"₹1,29,490",3.8,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,,2 Year On-Site Warranty
HP 15s (2023) Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1580AU Thin and Light...,"₹33,990",4.1,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,512 GB SSD,1 Year Onsite Warranty
Primebook 4G Android Based MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Prime OS) 4G Thin and Light Lapt...,"₹13,990",4.1,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,Prime OS Operating System,29.46 cm (11.6 Inch) Display,,1 Year Pick and Drop Warranty
MSI Core i7 13th Gen - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) Stealth ...,"₹2,12,990",N/A,Intel Core i7 Processor (13th Gen),32 GB DDR5 RAM,Windows 11 Operating System,40.64 cm (16 Inch) Display,,2 Year Carry-in Warranty
HP Pavilion Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1048TU Thin and Light Lap...,"₹72,990",3.9,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,35.56 cm (14 inch) Touchscreen Display,512 GB SSD,1 Year Onsite Warranty
HP Pavilion (2023) Eyesafe Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Th...,"₹57,990",4.4,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,35.56 cm (14 inch) Display,512 GB SSD,1 Year Onsite Warranty
HP 15s (2023) Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) 15-fc0030AU Thin and Light ...,"₹50,990",4.4,AMD Ryzen 5 Quad Core Processor,16 GB LPDDR5 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,512 GB SSD,1 Year Onsite Warranty
HP 15s Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3517TU Thin and Light Laptop,"₹55,490",4.3,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,512 GB SSD,1 Year Onsite Warranty
Lenovo Thinkbook Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) TB15 ITL G2 Thin and Light Lapt...,"₹1,40,131",4.2,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,38.1 cm (15 inch) Display,512 GB SSD,1 Year Onsite Warranty
HP 15s (2023) Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0028AU Thin and Light L...,"₹45,350",4.4,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,512 GB SSD,1 Year Onsite Warranty
HP 15s (2023) Intel Core i5 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0011TU Thin and Light La...,"₹62,990",3.9,Intel Core i5 Processor (13th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,512 GB SSD,1 Year Onsite Warranty
HP Chromebook x360 Intel Celeron Quad Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0504TU Chromebo...,"₹19,990",3.7,Intel Celeron Quad Core Processor,4 GB LPDDR4 RAM,64 bit Chrome Operating System,35.56 cm (14 Inch) Touchscreen Display,,1 Year Onsite warranty
HP 15s (2023) Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1580AU Thin and Light...,"₹33,990",4.1,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,512 GB SSD,1 Year Onsite Warranty
MSI Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) Katana ...,"₹74,990",N/A,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,512 GB SSD,2 Year Carry-in Warranty
DELL Inspiron Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) Inspiron 3501 Laptop,"₹37,490",4.4,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,38.1 cm (15 inch) Display,256 GB SSD,1 Year Onsite Warranty
Primebook 4G Android Based MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Prime OS) 4G Thin and Light Lapt...,"₹13,990",4.1,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,Prime OS Operating System,29.46 cm (11.6 Inch) Display,,1 Year Pick and Drop Warranty
HP 15s (2023) Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) 15-fc0030AU Thin and Light ...,"₹50,990",4.4,AMD Ryzen 5 Quad Core Processor,16 GB LPDDR5 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,512 GB SSD,1 Year Onsite Warranty
ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,"₹55,990",4.4,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,512 GB SSD,1 Year Onsite warranty
ASUS Vivobook Ultra K15 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) K513EA-L303WS K513E Thin ...,"₹42,291",3,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,256 GB SSD,1 Year Onsite Warranty
ASUS Zenbook 14 OLED (2023) Ryzen 5 Hexa Core 7530U - (16 GB/1 TB SSD/Windows 11 Home) UM3402YA-KM551W...,"₹80,990",4.8,AMD Ryzen 5 Hexa Core Processor,16 GB LPDDR4X RAM,Windows 11 Operating System,35.56 cm (14 Inch) Display,,1 Year Onsite Warranty
DELL Inspiron Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,"₹44,190",4.3,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,38.0 cm (14.96 cm) Display,256 GB SSD,1 Year Onsite Warranty
HP 15s (2023) Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0028AU Thin and Light L...,"₹45,350",4.4,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,512 GB SSD,1 Year Onsite Warranty
HP OMEN Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) 16...,"₹1,02,990",N/A,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,40.89 cm (16.1 Inch) Display,512 GB SSD,1 Year Onsite Warranty
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-FQ2738TU Laptop,"₹35,490",4.7,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 inch) Display,512 GB SSD,1 Year Onsite Warranty
APPLE 2021 Macbook Pro M1 Pro - (16 GB/1 TB SSD/Mac OS Monterey) MK1F3HN/A,"₹2,43,990",4.8,Apple M1 Pro Processor,16 GB Unified Memory RAM,Mac OS Operating System,41.15 cm (16.2 inch) Display,,1 Year Limited Warranty
CHUWI Celeron Dual Core 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,"₹19,990",4.5,Intel Celeron Dual Core Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,35.81 cm (14.1 inch) Display,256 GB SSD,1 Year Onsite Warranty
HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1005AU Thin and Light La...,"₹55,490",4.3,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,35.56 cm (14 Inch) Display,512 GB SSD,1 Year Onsite Warranty
"ASUS Vivobook 16X For Creator, Intel H-Series Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 G...","₹89,990",N/A,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,40.64 cm (16 Inch) Display,512 GB SSD,1 Year Onsite Warranty
ASUS Vivobook 16 (2023) Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) M1605YA-MB542WS L...,"₹52,990",4.4,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,40.64 cm (16 Inch) Display,512 GB SSD,1 Year Onsite Warranty
MSI Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) GF63 Th...,"₹67,990",N/A,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,512 GB SSD,2 Year Carry-in Warranty
DELL Inspiron 5430 Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) IN54308TR2G001ORS1 Laptop,"₹75,990",N/A,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,64 bit Windows 11 Operating System,35.56 cm (14 inch) Display,512 GB SSD,1-year warranty
HP Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 14s-fy1005AU Thin and Light Laptop,"₹56,990",4.2,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,35.56 cm (14 Inch) Display,512 GB SSD,1 Year Onsite Warranty
HP Pavilion Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 14-EC1003AU Thin and Light Lap...,"₹51,490",4.4,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,35.56 cm (14 Inch) Display,512 GB SSD,1 Year Onsite Warranty
ALIENWARE Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1660 T...,"₹1,88,490",4.9,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,"15.6 inch Full HD LED Backlit Anti-glare IPS Display, 300 Hz, 300 Nits39.62 cm (15.6 inch) Display",512 GB SSD,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail"
DELL Inspiron Ryzen 7 Octa Core 5825U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5625 Notebook,"₹73,890",5,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,40.64 cm (16 Inch) Display,512 GB SSD,1 Year Onsite Warranty
HP 15s (2023) Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1580AU Thin and Light...,"₹33,990",4.1,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,512 GB SSD,1 Year Onsite Warranty
Primebook 4G Android Based MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Prime OS) 4G Thin and Light Lapt...,"₹13,990",4.1,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,Prime OS Operating System,29.46 cm (11.6 Inch) Display,,1 Year Pick and Drop Warranty
Acer One14 Backlit Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Z8-415 Thin and Light Laptop,"₹36,990",3.4,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,35.56 cm (14 Inch) Display,512 GB SSD,1 Year Onsite Warranty
ASUS Zenbook 14 OLED (2023) Intel EVO P-Series Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) U...,"₹97,990",4.7,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,35.56 cm (14 Inch) Display,512 GB SSD,1 Year Onsite Warranty
Lenovo IdeaPad 3 Intel Core i3 11th Gen - (8 GB/256 GB SSD/DOS) 15ITL6 Thin and Light Laptop,"₹35,990",3.7,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit DOS Operating System,39.62 cm (15.6 inch) Display,256 GB SSD,2 Years Warranty
Lenovo IdeaPad 3 Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Lap...,"₹37,490",4.2,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,35.56 cm (14 inch) Display,256 GB SSD,2 Year Onsite�Warranty
HP Chromebook x360 Intel Celeron Quad Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0504TU Chromebo...,"₹19,990",3.7,Intel Celeron Quad Core Processor,4 GB LPDDR4 RAM,64 bit Chrome Operating System,35.56 cm (14 Inch) Touchscreen Display,,1 Year Onsite warranty
HP (2023) Intel 12th Gen N305 Core i3 - (8 GB/512 GB SSD/Windows 11 Home) 14-Ep0068TU Thin and Light L...,"₹41,990",N/A,Intel Core i3 Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,35.56 cm (14 Inch) Display,512 GB SSD,1 Year Onsite Warranty
APPLE 2021 Macbook Pro M1 Pro - (16 GB/1 TB SSD/Mac OS Monterey) MKGT3HN/A,"₹2,25,090",4.8,Apple M1 Pro Processor,16 GB Unified Memory RAM,Mac OS Operating System,36.07 cm (14.2 inch) Display,,1 Year Limited Warranty
ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,"₹54,990",3.9,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,512 GB SSD,1 Year Onsite Warranty
HP Victus Gaming Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹53,990",4.2,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,512 GB SSD,1 Year Onsite Warranty
CHUWI Celeron Dual Core 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,"₹19,990",4.5,Intel Celeron Dual Core Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,35.81 cm (14.1 inch) Display,256 GB SSD,1 Year Onsite Warranty
"ASUS Zenbook S 13 OLED (2023) 1 cm Thin & 1 kg Light, Intel EVO Core i7 13th Gen - (16 GB/1 TB SSD/Win...","₹1,29,990",N/A,Intel Core i7 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,33.78 cm (13.3 Inch) Display,,1 Year Onsite Warranty
DELL Inspiron Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin ...,"₹53,490",4.1,Processor: Ryzen R5-5625U (Base- 2.30 GHz & Turbo up to 4.30 GHz) 6 CoresAMD Ryzen 5 Hexa Core Processor,RAM & Storage: 8GB DDR4 & 512GB SSD8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,512 GB SSD,
MSI Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) GF63 Th...,"₹83,990",N/A,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,512 GB SSD,2 Year Carry-in Warranty
